account_value,datadate,daily_return,Date
1331042.62372573,20180614,-0.0019007682801671644,2018-06-14
1330722.9278073395,20180615,-0.00024018458364294393,2018-06-15
1324675.1299087696,20180618,-0.004544746146769252,2018-06-18
1308924.131215845,20180619,-0.011890461545850384,2018-06-19
1304776.0924865778,20180620,-0.0031690444314860233,2018-06-20
1294852.8310136884,20180621,-0.007605336678094821,2018-06-21
1306022.6618916998,20180622,0.008626332360309297,2018-06-22
1292383.3281055123,20180625,-0.010443412801453,2018-06-25
1293706.1023525605,20180626,0.001023515406212594,2018-06-26
1281464.0018893788,20180627,-0.009462814190116187,2018-06-27
1290393.6816788265,20180628,0.00696834228373322,2018-06-28
1288609.4916378104,20180629,-0.0013826710920459284,2018-06-29
1287320.882746216,20180702,-0.0009999995343481505,2018-07-02
1287320.882746216,20180703,0.0,2018-07-03
1287320.882746216,20180705,0.0,2018-07-05
1287992.5708877596,20180706,0.0005217721164523237,2018-07-06
1291328.3436233508,20180709,0.002589900602681272,2018-07-09
1293975.8794395982,20180710,0.0020502421629022827,2018-07-10
1287085.3466801587,20180711,-0.005325085937787022,2018-07-11
1293036.5612454244,20180712,0.0046237917171660925,2018-07-12
1295697.6475785144,20180713,0.0020580132169865095,2018-07-13
1300502.2027438162,20180716,0.0037080835751155394,2018-07-16
1301441.1351057435,20180717,0.0007219767563226842,2018-07-17
1305815.7076431913,20180718,0.0033613295441843327,2018-07-18
1296085.2888390764,20180719,-0.007451601896929949,2018-07-19
1296615.6930310011,20180720,0.0004092355622675736,2018-07-20
1298105.5861330854,20180723,0.0011490629876624858,2018-07-23
1309909.9365367894,20180724,0.009093520996907412,2018-07-24
1316060.8386325864,20180725,0.004695667941919002,2018-07-25
1318435.1655832771,20180726,0.0018041164063187232,2018-07-26
1316536.2396195843,20180727,-0.00144028770868887,2018-07-27
1305622.614669475,20180730,-0.00828965023648931,2018-07-30
1308101.9559007206,20180731,0.0018989723396245495,2018-07-31
1307494.651396561,20180801,-0.0004642638912204511,2018-08-01
1306187.2204700005,20180802,-0.0009999512618762418,2018-08-02
1306187.2204700005,20180803,0.0,2018-08-03
1306187.2204700005,20180806,0.0,2018-08-06
1306187.2204700005,20180807,0.0,2018-08-07
1306187.2204700005,20180808,0.0,2018-08-08
1306187.2204700005,20180809,0.0,2018-08-09
1306187.2204700005,20180810,0.0,2018-08-10
1306187.2204700005,20180813,0.0,2018-08-13
1306187.2204700005,20180814,0.0,2018-08-14
1306187.2204700005,20180815,0.0,2018-08-15
1306187.2204700005,20180816,0.0,2018-08-16
1306187.2204700005,20180817,0.0,2018-08-17
1306187.2204700005,20180820,0.0,2018-08-20
1306187.2204700005,20180821,0.0,2018-08-21
1306187.2204700005,20180822,0.0,2018-08-22
1305448.9237418515,20180823,-0.000565230402333472,2018-08-23
1306711.2807896277,20180824,0.000966990760663311,2018-08-24
1313024.434432794,20180827,0.004831330176740645,2018-08-27
1312518.2837631623,20180828,-0.0003854845777111482,2018-08-28
1314390.6344776666,20180829,0.0014265330530376374,2018-08-29
1309484.8937972991,20180830,-0.0037323308244028297,2018-08-30
1308659.2365170484,20180831,-0.000630520660575451,2018-08-31
1308659.2365170484,20180904,0.0,2018-09-04
1308036.896866258,20180905,-0.0004755551586116402,2018-09-05
1307604.0994210169,20180906,-0.0003308755634324756,2018-09-06
1305442.7540877913,20180907,-0.0016529049841481624,2018-09-07
1303061.629132982,20180910,-0.0018239979863943212,2018-09-10
1307275.8576185429,20180911,0.0032340975985647447,2018-09-11
1306615.1894984823,20180912,-0.0005053777412091787,2018-09-12
1306615.1894984823,20180913,0.0,2018-09-13
1306615.1894984823,20180914,0.0,2018-09-14
1306615.1894984823,20180917,0.0,2018-09-17
1307481.7407281809,20180918,0.0006632030889148766,2018-09-18
1307313.7348709693,20180919,-0.00012849575789708467,2018-09-19
1308718.0059372662,20180920,0.0010741653123038652,2018-09-20
1309165.251614484,20180921,0.00034174335127112876,2018-09-21
1305212.74163839,20180924,-0.0030191070006018172,2018-09-24
1304526.0907293758,20180925,-0.0005260835165862288,2018-09-25
1299726.535686619,20180926,-0.0036791560374797028,2018-09-26
1301683.728023143,20180927,0.0015058493327522182,2018-09-27
1300865.9011649422,20180928,-0.0006282838454489958,2018-09-28
1300865.9011649422,20181001,0.0,2018-10-01
1300865.9011649422,20181002,0.0,2018-10-02
1300865.9011649422,20181003,0.0,2018-10-03
1299677.6440951806,20181004,-0.0009134354807036615,2018-10-04
1299590.013462462,20181005,-6.742489810196428e-05,2018-10-05
1299590.013462462,20181008,0.0,2018-10-08
1299590.013462462,20181009,0.0,2018-10-09
1299590.013462462,20181010,0.0,2018-10-10
1299590.013462462,20181011,0.0,2018-10-11
1300295.1088368676,20181012,0.0005425521642221653,2018-10-12
1299786.320572587,20181015,-0.0003912867631531425,2018-10-15
1302726.7229448948,20181016,0.0022622198170330066,2018-10-16
1301266.4542945006,20181017,-0.0011209324447518654,2018-10-17
1301006.8861888,20181018,-0.00019947344745885331,2018-10-18
1301006.8861888,20181019,0.0,2018-10-19
1301006.8861888,20181022,0.0,2018-10-22
1301006.8861888,20181023,0.0,2018-10-23
1301006.8861888,20181024,0.0,2018-10-24
1301006.8861888,20181025,0.0,2018-10-25
1301006.8861888,20181026,0.0,2018-10-26
1301006.8861888,20181029,0.0,2018-10-29
1301006.8861888,20181030,0.0,2018-10-30
1301006.8861888,20181031,0.0,2018-10-31
1301006.8861888,20181101,0.0,2018-11-01
1301006.8861888,20181102,0.0,2018-11-02
1301006.8861888,20181105,0.0,2018-11-05
1301006.8861888,20181106,0.0,2018-11-06
1301006.8861888,20181107,0.0,2018-11-07
1301006.8861888,20181108,0.0,2018-11-08
1301006.8861888,20181109,0.0,2018-11-09
1301006.8861888,20181112,0.0,2018-11-12
1301006.8861888,20181113,0.0,2018-11-13
1301006.8861888,20181114,0.0,2018-11-14
1301006.8861888,20181115,0.0,2018-11-15
1301006.8861888,20181116,0.0,2018-11-16
1301006.8861888,20181119,0.0,2018-11-19
1301006.8861888,20181120,0.0,2018-11-20
1301006.8861888,20181121,0.0,2018-11-21
1301006.8861888,20181123,0.0,2018-11-23
1301006.8861888,20181126,0.0,2018-11-26
1301006.8861888,20181127,0.0,2018-11-27
1301006.8861888,20181128,0.0,2018-11-28
1301006.8861888,20181129,0.0,2018-11-29
1301006.8861888,20181130,0.0,2018-11-30
1301006.8861888,20181203,0.0,2018-12-03
1301006.8861888,20181204,0.0,2018-12-04
1301006.8861888,20181206,0.0,2018-12-06
1301006.8861888,20181207,0.0,2018-12-07
1301006.8861888,20181210,0.0,2018-12-10
1301006.8861888,20181211,0.0,2018-12-11
1301006.8861888,20181212,0.0,2018-12-12
1301006.8861888,20181213,0.0,2018-12-13
1301006.8861888,20181214,0.0,2018-12-14
1301006.8861888,20181217,0.0,2018-12-17
1301006.8861888,20181218,0.0,2018-12-18
1301006.8861888,20181219,0.0,2018-12-19
1301006.8861888,20181220,0.0,2018-12-20
1301006.8861888,20181221,0.0,2018-12-21
1301006.8861888,20181224,0.0,2018-12-24
1307589.2822624515,20181226,0.005059462900257383,2018-12-26
1307456.047996553,20181227,-0.0001018930544215424,2018-12-27
1307456.047996553,20181228,0.0,2018-12-28
1307456.047996553,20181231,0.0,2018-12-31
1307456.047996553,20190102,0.0,2019-01-02
1307456.047996553,20190103,0.0,2019-01-03
1307456.047996553,20190104,0.0,2019-01-04
1308089.215795312,20190107,0.0004842746337281323,2019-01-07
1310443.2877265932,20190108,0.0017996264343864699,2019-01-08
1311101.4947795041,20190109,0.0005022781673007515,2019-01-09
1311910.7664145506,20190110,0.0006172456047597308,2019-01-10
1312421.9490923542,20190111,0.00038964744469671686,2019-01-11
1311026.56725421,20190114,-0.0010632112935243798,2019-01-14
1317159.3181209394,20190115,0.0046778234857389744,2019-01-15
1321913.092175374,20190116,0.0036091109017977185,2019-01-16
1326075.528900615,20190117,0.0031487975645896338,2019-01-17
1336520.1189064262,20190118,0.007876316075654088,2019-01-18
1328243.4649162386,20190122,-0.0061926894126814735,2019-01-22
1330173.9069526026,20190123,0.0014533796606976956,2019-01-23
1330651.415967037,20190124,0.0003589823946616999,2019-01-24
1334364.0946411677,20190125,0.0027901211613956534,2019-01-25
1324604.186473855,20190128,-0.007314276670444486,2019-01-28
1326972.3778612502,20190129,0.0017878483335458384,2019-01-29
1345611.2367428523,20190130,0.014046154383140497,2019-01-30
1340875.709792155,20190131,-0.003519238559689719,2019-01-31
1342608.9302843914,20190201,0.0012926033931250913,2019-02-01
1345853.4038042142,20190204,0.0024165439739296524,2019-02-04
1352404.306772847,20190205,0.00486747141264865,2019-02-05
1352108.32016852,20190206,-0.0002188595546794847,2019-02-06
1341103.8956537377,20190207,-0.008138715183270806,2019-02-07
1333852.1249296123,20190208,-0.005407314636566962,2019-02-08
1327899.2865262716,20190211,-0.004462892319232803,2019-02-11
1350996.769631253,20190212,0.017394002195304736,2019-02-12
1356459.4185849577,20190213,0.004043421180937035,2019-02-13
1356125.2539630265,20190214,-0.00024635062232813976,2019-02-14
1384286.2685142376,20190215,0.02076579170612436,2019-02-15
1381928.8499265688,20190219,-0.0017029848820208082,2019-02-19
1384168.73107673,20190220,0.0016208368110124383,2019-02-20
1375098.2900175757,20190221,-0.006552987981529146,2019-02-21
1382914.5746791388,20190222,0.005684164338145781,2019-02-22
1385076.632533863,20190225,0.0015634066588861018,2019-02-25
1380361.346747778,20190226,-0.0034043501098267592,2019-02-26
1360241.1918325857,20190227,-0.014576005741247844,2019-02-27
1347376.8047180478,20190228,-0.009457430926059773,2019-02-28
1353336.636209845,20190301,0.004423284912526304,2019-03-01
1333218.7502949687,20190304,-0.014865396662295693,2019-03-04
1339862.147327106,20190305,0.004982975997500416,2019-03-05
1331089.9829433276,20190306,-0.006547064861320173,2019-03-06
1320736.5776726592,20190307,-0.007778140774356124,2019-03-07
